,osm_id,Extra_cost,Number_of_accidents_total,Number_of_casualties_total,Average_severity,Scenario1,Scenario2,Scenario3,Scenario4,Scenario5
21996,13279147,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
21997,11968437,0.024000000000000004,1,1,3.0,0.114,0.29400000000000004,0.714,0.594,0.8340000000000001
21998,12717197,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
21999,42281226,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22000,31574104,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22001,154145163,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22002,25395997,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22003,35560894,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22004,30819940,0.027000000000000003,1,2,3.0,0.11699999999999999,0.29700000000000004,0.7170000000000001,0.597,0.837
22005,482440909,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22006,327597560,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22007,31974999,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22008,31564955,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22009,28248670,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22010,682687639,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22011,156862162,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22012,31452740,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22013,217657022,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22014,23692081,0.024000000000000004,1,1,3.0,0.114,0.29400000000000004,0.714,0.594,0.8340000000000001
22015,24420638,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22016,553315400,0.136,3,3,2.3333333333333335,0.226,0.406,0.8260000000000001,0.706,0.946
22017,38427720,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22018,31469855,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22019,248687397,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22020,154008463,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22021,209058028,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22022,166709311,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22023,151276986,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22024,31540941,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22025,35160251,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22026,614422753,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22027,30678108,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22028,14330971,0.06999999999999999,1,1,2.0,0.16,0.33999999999999997,0.76,0.6399999999999999,0.88
22029,560789909,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22030,369106289,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22031,32949703,0.024000000000000004,1,1,3.0,0.114,0.29400000000000004,0.714,0.594,0.8340000000000001
22032,465959658,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22033,194493689,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22034,638949398,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22035,39269341,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22036,160073449,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22037,154477199,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22038,255956542,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22039,31540841,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22040,153980458,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22041,38430378,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22042,24854873,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22043,14344193,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22044,59275605,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22045,79876804,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22046,166717662,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22047,24487876,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22048,647273220,0.027000000000000003,1,1,3.0,0.11699999999999999,0.29700000000000004,0.7170000000000001,0.597,0.837
22049,24656869,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22050,217967901,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22051,48904022,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22052,4517222,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22053,30636223,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22054,218523996,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22055,140435867,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22056,38613186,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22057,227428837,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22058,4288819,0.05600000000000001,1,1,2.0,0.14600000000000002,0.32600000000000007,0.746,0.626,0.866
22059,41138728,0.06999999999999999,1,1,2.0,0.16,0.33999999999999997,0.76,0.6399999999999999,0.88
22060,4240953,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22061,30768655,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22062,141795853,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22063,40351603,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22064,30821974,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22065,40651050,0.06,2,3,3.0,0.15,0.33000000000000007,0.75,0.63,0.87
22066,39091385,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22067,22962658,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22068,26600003,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22069,682736760,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22070,31895534,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22071,38662267,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22072,154155177,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22073,323273774,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22074,39269141,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22075,40357880,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22076,31619993,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22077,154155182,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22078,30201151,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22079,688457478,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22080,218370069,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22081,4037542,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22082,38869380,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22083,30792798,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22084,27280926,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22085,154099080,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22086,4338367,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22087,169592628,0.03,1,1,3.0,0.12,0.30000000000000004,0.72,0.6,0.84
22088,154470870,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22089,153988826,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22090,543524798,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22091,178854004,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22092,39522561,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22093,31570581,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22094,26002337,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22095,154116996,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22096,40809547,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22097,39229310,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22098,138377555,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22099,22796721,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22100,39232197,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22101,35049969,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22102,35365257,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22103,366841517,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22104,32007291,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22105,26040358,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22106,154477264,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22107,82121221,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22108,38430901,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22109,401761666,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22110,22879339,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22111,114416310,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22112,24488125,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22113,22796834,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22114,701985715,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22115,142476943,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22116,714669362,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22117,38657985,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22118,4369225,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22119,39232435,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22120,198353259,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22121,31823303,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22122,114249994,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22123,24493105,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22124,190781496,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22125,37391874,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22126,23040725,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22127,279586668,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22128,38662221,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22129,48976062,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22130,39523327,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22131,42710718,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22132,41138602,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22133,24942858,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22134,682681511,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22135,35564612,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22136,141746059,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22137,4480368,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22138,22796408,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22139,733226060,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22140,27332236,0.027000000000000003,1,2,3.0,0.11699999999999999,0.29700000000000004,0.7170000000000001,0.597,0.837
22141,37867805,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22142,22796538,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22143,154145150,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22144,28797598,0.03,1,1,3.0,0.12,0.30000000000000004,0.72,0.6,0.84
22145,206903867,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22146,59387881,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22147,39233498,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22148,39521994,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22149,31540869,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22150,30799841,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22151,31418642,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22152,5122501,0.10800000000000001,4,7,3.0,0.198,0.378,0.798,0.6779999999999999,0.918
22153,24867236,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22154,183179703,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22155,11808868,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22156,546877276,0.03,1,1,3.0,0.12,0.30000000000000004,0.72,0.6,0.84
22157,520843370,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22158,28811019,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22159,38659563,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22160,38615665,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22161,41831590,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22162,32255246,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22163,474642555,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22164,30697249,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22165,28033269,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22166,32479832,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22167,326623493,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22168,81178324,0.03,1,2,3.0,0.12,0.30000000000000004,0.72,0.6,0.84
22169,732974776,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22170,227422500,0.027000000000000003,1,1,3.0,0.11699999999999999,0.29700000000000004,0.7170000000000001,0.597,0.837
22171,25968838,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22172,255956540,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22173,31570218,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22174,31511199,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22175,140438954,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22176,23571056,0.027000000000000003,1,1,3.0,0.11699999999999999,0.29700000000000004,0.7170000000000001,0.597,0.837
22177,4469928,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22178,38612474,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22179,39229176,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22180,154155178,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22181,401778086,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22182,352399710,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22183,81422533,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22184,31292555,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22185,32007589,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22186,153967026,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22187,11887314,0.027000000000000003,1,1,3.0,0.11699999999999999,0.29700000000000004,0.7170000000000001,0.597,0.837
22188,154370869,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22189,39227932,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22190,39780640,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22191,39522616,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22192,4019583,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22193,232985824,0.027000000000000003,1,3,3.0,0.11699999999999999,0.29700000000000004,0.7170000000000001,0.597,0.837
22194,680387373,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22195,22959646,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22196,339833456,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22197,211956112,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22198,4433419,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22199,10369535,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22200,38431498,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22201,38079300,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22202,23104644,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22203,39232198,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22204,38859617,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22205,4369234,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22206,115427583,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22207,39269338,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22208,218895522,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22209,356068504,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22210,38478185,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22211,4314014,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22212,38477053,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22213,39232205,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22214,248792455,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22215,232985804,0.057,2,4,3.0,0.147,0.32700000000000007,0.7469999999999999,0.627,0.867
22216,271927718,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22217,39269099,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22218,713146918,0.05600000000000001,1,1,2.0,0.14600000000000002,0.32600000000000007,0.746,0.626,0.866
22219,22796287,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22220,5098603,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22221,59331423,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22222,40433392,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22223,288492809,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22224,4330655,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22225,194835287,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22226,422432204,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22227,166717666,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22228,132652310,0.03,1,1,3.0,0.12,0.30000000000000004,0.72,0.6,0.84
22229,97215634,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22230,337673716,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22231,8048340,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22232,25396300,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22233,30514808,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22234,31551984,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22235,151531975,0.024000000000000004,1,1,3.0,0.114,0.29400000000000004,0.714,0.594,0.8340000000000001
22236,31580400,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22237,4585188,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22238,155120917,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22239,4953205,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22240,42026177,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22241,462828222,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22242,38859392,0.03,1,2,3.0,0.12,0.30000000000000004,0.72,0.6,0.84
22243,4471046,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22244,41458921,0.024000000000000004,1,1,3.0,0.114,0.29400000000000004,0.714,0.594,0.8340000000000001
22245,24476746,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22246,254428299,0.024000000000000004,1,1,3.0,0.114,0.29400000000000004,0.714,0.594,0.8340000000000001
22247,31828407,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22248,42281840,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22249,24474578,0.04800000000000001,2,2,3.0,0.138,0.31800000000000006,0.738,0.618,0.858
22250,24656090,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22251,153988812,0.051000000000000004,2,2,3.0,0.14100000000000001,0.32100000000000006,0.7409999999999999,0.621,0.861
22252,692955488,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22253,30666443,0.024000000000000004,1,3,3.0,0.114,0.29400000000000004,0.714,0.594,0.8340000000000001
22254,30793783,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22255,561274733,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22256,32254969,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22257,4251685,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22258,31616487,0.03,1,1,3.0,0.12,0.30000000000000004,0.72,0.6,0.84
22259,403868438,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22260,69732219,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22261,680298764,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22262,25539639,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22263,24656611,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22264,218489052,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22265,255395805,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22266,30823212,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22267,31291833,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22268,153980425,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22269,25395502,0.13,2,2,2.0,0.22,0.4,0.8200000000000001,0.7,0.94
22270,24656846,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22271,32479789,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22272,194370246,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22273,31571268,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22274,40103669,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22275,32550360,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22276,11972907,0.03,1,1,3.0,0.12,0.30000000000000004,0.72,0.6,0.84
22277,22972235,0.054000000000000006,2,2,3.0,0.14400000000000002,0.32400000000000007,0.744,0.624,0.864
22278,730906405,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22279,4330632,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22280,297595121,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22281,39270543,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22282,155967068,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22283,217900329,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22284,24870341,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22285,189381715,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22286,39233629,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22287,279584862,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22288,155682832,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22289,200714041,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22290,30677738,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22291,24854915,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22292,67304177,0.054000000000000006,2,3,3.0,0.14400000000000002,0.32400000000000007,0.744,0.624,0.864
22293,355323844,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22294,189872866,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22295,664259145,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22296,27296201,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22297,31563076,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22298,30819332,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22299,154117019,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22300,4045198,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22301,553806489,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22302,326623066,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22303,48996482,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22304,32061966,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22305,31540613,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22306,25752138,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22307,38702039,0.14100000000000001,3,9,2.3333333333333335,0.231,0.41100000000000003,0.831,0.711,0.9510000000000001
22308,27331149,0.10800000000000001,4,7,3.0,0.198,0.378,0.798,0.6779999999999999,0.918
22309,217965126,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22310,211772808,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22311,12137662,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22312,219025423,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22313,43175235,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22314,80061100,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22315,155436508,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22316,401824529,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22317,38523758,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22318,30666170,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22319,38523597,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22320,4246333,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22321,38664990,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22322,384189045,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22323,39230253,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22324,185099211,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22325,39270347,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22326,22879336,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22327,4020342,0.027000000000000003,1,1,3.0,0.11699999999999999,0.29700000000000004,0.7170000000000001,0.597,0.837
22328,153988816,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22329,32231479,0.024000000000000004,1,1,3.0,0.114,0.29400000000000004,0.714,0.594,0.8340000000000001
22330,217555925,0.024000000000000004,1,1,3.0,0.114,0.29400000000000004,0.714,0.594,0.8340000000000001
22331,25996875,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22332,38707116,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22333,24869825,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22334,155308037,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22335,14330767,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22336,400795297,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22337,288492801,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
22338,561320193,0.0,0,0,0.0,0.09,0.27,0.69,0.57,0.81
